iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
9,-0.46,261.65,3,2,9,0.49,0.11,1,0.69,0.84,0.8,0,6,7,645.04,0.7,0.33,3,0.0,0.7,0.79
0,-0.95,10.0,3,2,1,0.46,1.0,0,0.61,0.34,0.96,1,6,7,575.91,0.92,0.94,8,0.56,0.61,0.39
19,0.29,135.25,1,3,4,0.52,0.74,0,0.69,0.13,0.64,0,2,12,1130.08,0.72,0.79,4,0.9,0.8,0.57
13,-0.54,138.58,2,0,3,0.17,0.64,1,0.65,0.63,0.78,0,10,8,874.96,0.41,0.42,1,0.84,0.71,0.45
6,-0.81,207.69,1,3,6,0.94,0.38,0,0.67,0.01,0.77,0,2,0,1103.74,0.39,0.42,4,0.62,0.61,0.59
18,-0.24,42.87,2,3,2,0.24,0.59,1,0.48,0.63,0.78,0,2,7,805.9,0.42,0.55,1,0.65,0.53,0.22
6,0.07,144.33,2,3,5,0.88,0.5,0,0.82,0.77,0.66,0,4,2,899.59,0.37,0.17,5,0.93,0.76,0.84
20,0.97,40.51,1,0,1,0.85,0.95,1,0.8,0.46,0.6,0,1,4,1122.92,0.13,0.48,1,0.28,0.81,0.41
2,-0.01,10.0,3,1,2,0.39,0.86,0,0.88,0.39,0.49,0,0,13,652.33,0.42,0.35,5,0.07,0.87,0.39
6,0.37,52.16,4,2,2,0.45,0.95,1,0.85,0.63,0.45,0,2,5,140.63,0.98,0.64,1,0.3,0.85,0.79
20,0.21,302.0,1,0,10,0.85,0.13,1,0.68,0.98,0.99,0,7,19,1023.46,0.51,0.69,0,0.6,0.75,0.75
16,0.48,82.95,1,1,3,0.37,0.73,0,0.83,0.61,0.54,0,8,16,1130.66,0.79,0.34,1,0.76,0.78,0.73
3,0.8,155.67,1,2,6,0.57,0.57,0,0.77,0.14,0.08,1,2,8,1177.5,0.85,0.53,6,0.27,0.76,0.56
11,0.42,105.79,3,3,2,0.19,0.98,0,0.83,0.75,0.5,0,8,12,579.73,0.73,0.58,2,0.92,0.77,0.53
6,0.37,79.31,3,3,3,0.74,0.76,1,0.86,0.1,0.79,0,9,9,609.64,0.46,0.35,1,0.17,0.9,0.22
13,0.77,246.86,4,2,8,0.6,0.32,0,0.59,0.82,0.62,0,9,12,271.54,0.41,0.71,4,0.43,0.57,0.22
11,0.8,157.42,1,3,6,0.35,0.58,1,0.58,0.17,0.03,1,8,8,1188.93,0.64,0.48,7,0.59,0.56,0.54
20,0.9,254.26,5,2,10,0.5,0.16,1,0.84,0.4,0.11,1,5,13,125.68,0.49,0.5,7,0.79,0.8,0.34
2,-0.57,81.23,3,2,4,0.45,0.63,1,0.74,0.15,0.31,0,0,10,464.17,0.67,0.4,5,0.69,0.75,0.26
6,-0.07,189.89,3,1,6,0.76,0.57,1,0.9,0.56,0.39,0,9,6,572.85,0.29,0.51,0,0.53,0.95,0.59
8,0.43,308.72,1,3,9,0.48,0.38,0,0.74,0.68,0.44,1,5,6,1169.87,0.49,0.44,8,0.2,0.71,0.82
1,0.98,195.62,4,0,8,0.31,0.32,1,0.76,0.12,0.17,1,5,18,258.08,0.74,0.58,9,0.38,0.8,0.68
9,-0.96,75.36,5,0,1,0.78,0.82,0,0.77,0.91,0.28,1,6,1,0.0,0.55,0.75,9,0.9,0.84,0.42
10,0.29,10.0,1,3,1,0.29,0.85,1,0.4,0.1,0.8,0,4,8,1165.54,0.49,0.68,2,0.32,0.41,0.26
2,0.11,243.31,3,3,7,0.59,0.29,1,0.86,0.61,0.39,0,7,15,570.9,0.61,0.48,0,0.85,0.81,0.11
19,-0.79,235.25,2,0,6,0.74,0.44,0,0.65,0.83,0.14,0,5,13,852.27,0.56,0.64,0,0.23,0.68,0.45
11,0.63,102.5,5,0,4,0.41,0.55,0,0.58,0.93,0.87,0,4,1,23.92,0.5,0.25,2,0.11,0.61,0.19
8,-0.34,94.67,5,3,2,0.66,0.8,1,0.83,0.27,0.17,0,2,18,95.75,0.57,0.74,1,0.46,0.75,0.27
4,0.51,147.86,4,3,6,0.5,0.34,1,0.8,0.67,0.52,1,3,18,323.19,0.45,0.28,8,0.48,0.83,0.62
10,0.55,126.64,4,1,5,0.34,0.53,0,0.83,0.09,0.77,0,1,11,303.35,0.49,0.29,1,0.56,0.84,0.17
2,-0.85,73.16,4,0,4,0.43,0.64,1,0.74,0.21,0.67,0,7,12,231.25,0.38,0.76,0,0.19,0.71,0.68
6,0.63,188.3,5,2,6,0.34,0.51,1,0.76,0.76,0.31,1,7,20,21.67,0.74,0.09,9,0.15,0.8,0.47
4,-0.56,26.76,3,3,2,0.47,0.84,0,0.83,0.98,0.87,0,8,6,609.89,0.85,0.82,1,0.78,0.82,0.96
8,-0.15,43.29,3,0,2,0.2,0.74,0,0.63,0.15,0.88,0,1,7,547.56,0.61,0.46,3,0.02,0.6,0.71
8,-0.94,113.28,5,3,3,0.6,0.54,1,0.54,0.35,0.12,0,8,2,0.0,0.8,0.91,1,0.35,0.64,0.29
12,0.0,109.17,5,2,3,0.48,0.71,0,0.99,0.05,0.27,0,1,1,0.0,0.88,0.35,5,0.65,1.0,0.34
6,-0.41,205.5,4,1,7,0.31,0.48,1,0.93,0.59,0.53,0,7,16,313.38,0.45,0.72,5,0.43,0.94,0.54
20,-0.5,10.0,1,1,1,0.47,1.0,1,0.96,0.12,0.9,0,9,8,1202.87,0.69,0.29,4,0.24,1.0,0.45
8,-0.55,107.79,5,3,2,0.41,0.6,1,0.81,0.39,0.1,0,4,15,0.0,0.85,0.19,1,0.21,0.77,0.82
20,-0.42,156.95,5,2,6,0.59,0.66,1,0.77,0.73,0.09,0,8,19,7.83,0.69,0.59,2,0.48,0.76,0.57
5,-0.37,120.54,1,1,4,0.69,0.63,0,0.86,0.19,0.9,0,2,0,1140.68,0.45,0.47,3,0.67,0.86,0.62
0,-0.64,130.03,3,0,6,0.79,0.62,1,0.78,0.17,0.76,0,0,19,555.36,0.52,0.69,3,0.35,0.84,0.34
0,-0.02,306.37,2,3,10,0.62,0.27,1,0.61,0.11,0.82,1,9,9,861.11,0.82,0.66,9,0.84,0.64,0.88
5,0.51,295.41,1,0,9,0.72,0.26,0,0.56,0.3,0.74,0,7,15,1187.27,0.27,0.14,4,0.73,0.57,0.38
15,-0.49,177.22,4,0,5,0.63,0.46,0,0.64,0.83,0.3,0,5,16,266.47,0.64,0.36,4,0.77,0.56,0.75
3,-0.46,244.2,5,0,8,0.1,0.3,0,0.67,0.15,0.41,0,3,4,21.28,0.75,0.5,0,0.36,0.66,0.59
18,0.48,131.59,4,2,4,0.38,0.68,1,0.82,0.21,0.09,0,6,20,417.36,0.6,0.79,2,0.11,0.76,0.56
14,0.97,297.83,5,1,9,0.41,0.21,1,0.77,0.27,0.68,1,5,12,0.0,0.61,0.3,7,0.59,0.81,0.16
6,-0.92,185.96,5,2,5,0.62,0.56,1,0.91,0.83,0.12,0,7,18,0.0,0.69,0.62,2,0.97,0.98,0.54
3,0.94,154.09,4,1,5,0.23,0.73,1,0.74,0.47,0.15,1,4,19,165.05,0.8,0.23,6,0.56,0.75,0.25
15,-0.42,131.62,3,0,5,0.11,0.41,0,0.33,0.45,0.22,0,9,3,519.03,0.54,0.59,2,0.05,0.39,0.59
13,-0.3,15.24,1,0,1,0.58,0.92,1,0.69,0.25,0.35,0,4,16,1126.81,0.07,0.61,4,0.67,0.7,0.53
2,0.43,69.11,2,1,3,0.72,0.76,1,0.64,0.43,0.92,0,4,7,833.65,0.51,0.28,2,0.03,0.64,0.53
20,-0.23,160.67,4,0,4,0.32,0.75,1,0.67,0.89,0.92,0,9,9,301.01,0.79,0.84,3,0.17,0.7,0.34
18,-0.72,170.66,2,2,6,0.28,0.47,0,0.97,0.14,0.55,0,4,9,829.03,0.57,0.59,4,0.09,1.0,0.71
17,-0.63,220.14,4,0,8,0.69,0.3,1,0.49,0.14,0.44,0,5,16,294.43,0.7,0.17,5,0.93,0.48,0.79
14,-0.29,170.3,4,3,6,0.23,0.41,0,0.82,0.96,0.46,1,8,0,220.23,0.42,0.5,8,0.96,0.76,0.45
4,0.23,24.56,3,1,2,0.44,0.72,0,0.88,0.58,0.37,0,9,17,668.02,0.67,0.7,2,0.9,0.9,0.04
12,-0.75,46.17,1,3,1,0.57,0.9,1,0.53,0.81,0.87,0,7,1,1045.48,0.78,0.67,2,0.08,0.58,0.48
10,0.19,67.76,3,3,2,0.81,0.8,0,0.88,0.69,0.86,1,1,18,545.94,0.86,0.43,10,0.67,0.89,0.3
6,0.03,75.5,5,3,1,0.65,0.98,1,0.78,0.14,0.9,0,10,4,27.28,0.51,0.53,2,0.3,0.83,0.57
15,0.25,10.0,2,0,1,0.53,1.0,1,0.81,0.07,0.15,0,1,16,887.73,0.71,0.7,1,0.1,0.79,0.21
15,-0.95,86.79,5,3,2,0.45,0.82,0,0.59,0.39,0.93,1,4,12,0.0,0.81,0.7,6,0.48,0.66,0.36
17,-0.48,112.14,5,3,4,0.58,0.73,1,0.84,0.86,0.62,0,6,4,2.38,0.73,0.51,1,0.64,0.71,0.84
7,-0.66,84.74,5,1,3,0.69,0.71,1,0.79,0.48,0.29,0,10,3,0.0,0.67,0.43,3,0.96,0.72,0.33
8,-0.22,124.23,1,3,6,0.61,0.69,0,0.87,0.42,0.42,0,0,9,1137.75,0.8,0.22,4,0.46,0.85,0.4
0,0.16,238.17,1,3,7,0.21,0.36,1,0.41,0.04,0.91,0,2,14,1198.72,0.54,0.21,3,0.88,0.36,0.4
0,0.96,99.05,3,1,5,0.77,0.48,1,0.42,0.35,0.71,1,6,16,649.72,0.8,0.75,10,0.06,0.37,0.36
11,0.31,51.2,5,2,3,0.75,0.69,0,0.71,0.46,0.86,0,2,8,15.18,0.33,0.7,5,0.78,0.75,0.46
12,-0.86,116.23,4,3,5,0.56,0.55,0,0.79,0.96,0.61,0,2,18,249.1,0.44,0.81,4,0.71,0.83,0.14
8,-0.74,318.44,3,2,9,0.44,0.18,0,0.93,0.58,0.83,0,1,1,636.86,0.7,0.35,5,0.03,0.88,0.32
7,-0.81,73.99,1,3,3,0.35,0.91,1,0.82,0.93,0.48,1,3,7,1183.71,0.65,0.62,6,0.11,0.81,0.43
13,0.84,214.6,1,2,7,0.46,0.3,0,0.89,0.11,0.85,0,1,14,1110.74,0.54,0.41,4,0.76,0.9,0.64
5,-0.36,48.81,4,3,1,0.62,1.0,1,0.81,0.13,0.64,0,8,6,289.4,0.5,0.08,3,0.2,0.81,0.3
9,-0.55,238.36,2,3,8,0.27,0.3,1,0.63,0.81,0.81,0,3,2,770.98,0.86,0.56,5,0.58,0.61,0.39
6,-0.93,25.93,2,0,2,0.58,0.81,0,0.54,0.36,0.41,0,8,2,907.76,0.64,0.43,5,0.34,0.56,0.38
15,-0.62,213.63,2,3,9,0.64,0.27,1,0.66,0.5,0.36,0,8,4,861.9,0.59,0.2,3,0.8,0.63,0.93
20,-0.25,254.12,1,0,7,0.22,0.59,0,0.19,0.13,0.52,0,1,3,1132.0,0.78,0.62,0,0.5,0.2,0.91
17,-0.34,296.01,2,2,10,0.15,0.11,1,0.83,0.92,0.25,0,5,2,915.12,0.64,0.34,1,0.87,0.89,0.81
2,0.07,128.29,2,2,5,0.64,0.79,1,0.7,0.4,0.06,1,1,18,780.45,0.86,0.34,7,0.47,0.75,0.4
1,-0.32,10.0,3,1,1,0.47,0.98,0,0.72,0.33,0.76,0,2,6,644.99,0.47,0.91,5,0.55,0.71,0.62
1,-0.53,195.96,1,0,6,0.6,0.51,1,0.58,0.35,0.07,1,6,19,1283.29,0.26,0.24,5,0.74,0.59,0.91
15,0.89,320.12,3,0,9,0.78,0.29,1,0.85,0.1,0.5,0,3,20,581.95,1.0,0.73,3,0.35,0.82,0.18
7,-0.96,153.67,1,0,5,0.83,0.65,0,0.9,0.77,0.81,0,8,19,1112.51,0.58,0.47,5,0.86,0.86,0.53
17,-0.04,10.0,4,3,1,0.64,0.96,1,0.41,0.7,0.43,0,6,17,217.59,0.22,0.65,3,0.14,0.33,0.06
19,0.97,65.35,3,2,2,0.15,0.93,0,0.64,0.19,0.44,0,0,7,556.49,0.47,0.56,4,0.23,0.7,0.14
7,-0.17,26.37,5,0,1,0.15,0.83,0,0.51,0.99,0.01,0,3,1,0.0,0.5,0.4,1,0.08,0.51,0.79
5,-0.43,264.62,3,2,8,0.86,0.32,1,0.52,0.6,0.89,0,4,4,528.31,0.43,0.45,3,0.61,0.52,0.46
2,-0.85,59.77,5,1,2,0.89,0.67,1,0.52,0.49,0.74,0,5,7,15.82,0.31,0.5,2,0.44,0.42,0.36
17,-0.41,238.17,2,2,6,0.52,0.49,0,0.64,0.32,0.54,0,1,1,848.19,0.42,0.09,3,0.35,0.66,0.4
15,-0.44,310.76,2,1,10,0.26,0.17,0,0.9,0.84,0.52,1,4,17,838.69,0.8,0.28,7,0.21,0.92,0.54
1,0.96,74.93,4,3,3,0.28,0.85,0,0.64,0.95,0.02,0,0,8,327.37,0.48,0.4,3,0.28,0.62,0.65
2,-0.88,190.2,5,3,5,0.03,0.55,1,0.72,0.5,0.86,1,6,14,99.51,0.53,0.37,6,0.04,0.66,0.68
5,0.32,188.97,5,0,7,0.5,0.37,0,0.45,0.66,0.03,0,5,0,29.46,0.38,0.56,2,0.91,0.5,0.49
18,-0.57,160.74,1,2,5,0.2,0.45,1,0.68,0.73,0.62,0,6,1,1194.3,0.92,0.79,4,0.81,0.56,0.6
9,0.72,182.94,5,3,7,0.62,0.34,1,0.93,0.42,0.72,0,8,8,36.01,0.6,0.32,3,0.16,0.94,0.28
7,-0.74,234.37,1,2,8,0.76,0.23,0,0.42,0.8,0.95,0,1,7,1128.75,0.59,0.55,2,0.77,0.4,0.21
18,-0.21,146.27,5,2,6,0.8,0.46,1,0.87,0.36,0.66,1,10,19,0.0,0.33,0.63,7,0.01,0.88,0.17
10,0.67,290.29,2,3,10,0.33,0.21,1,0.92,0.46,0.44,1,7,1,875.04,0.52,0.3,8,0.97,0.89,0.47
6,-0.18,195.8,5,0,9,0.79,0.14,0,0.78,0.28,0.61,0,5,2,43.27,0.57,0.13,2,0.44,0.8,0.54
8,0.74,153.54,2,1,5,0.49,0.48,1,0.82,0.63,0.15,0,9,20,805.77,0.74,0.9,0,0.05,0.82,0.3
5,0.37,10.0,4,2,1,0.44,0.84,0,0.74,0.04,0.72,0,0,8,191.67,0.32,0.78,0,0.98,0.77,0.64
17,0.44,226.34,5,1,6,0.65,0.26,0,0.55,0.35,0.08,0,7,3,87.22,0.34,0.24,1,0.51,0.53,0.04
10,0.14,135.69,4,0,4,0.07,0.75,0,0.53,0.64,0.88,0,2,0,282.53,0.18,0.63,2,0.33,0.52,0.63
13,0.79,193.79,3,3,6,0.45,0.67,1,0.3,0.94,0.29,0,0,5,545.64,0.32,0.66,2,0.37,0.26,0.35
18,-0.95,97.37,5,1,3,0.5,0.7,1,0.73,0.81,0.51,0,8,18,7.53,0.52,0.68,1,0.71,0.79,0.51
18,-0.93,224.61,2,3,7,0.47,0.43,1,0.72,0.76,0.65,0,1,7,857.99,0.59,0.48,4,0.57,0.83,0.29
13,0.08,231.01,1,0,9,0.54,0.17,0,0.92,0.61,0.66,0,8,14,1108.25,0.62,0.92,1,0.32,0.99,0.18
9,0.82,311.97,3,1,10,0.51,0.16,1,0.68,0.8,0.98,0,3,14,594.53,0.44,0.7,0,0.31,0.72,0.41
14,0.47,85.47,4,2,4,0.38,0.72,0,0.88,0.08,0.56,0,1,11,324.99,0.37,0.42,4,0.65,0.86,0.3
14,0.57,116.31,2,1,4,0.41,0.53,1,0.77,0.93,0.24,0,6,18,842.21,0.61,0.2,4,0.67,0.83,0.57
9,-0.32,174.98,1,0,5,0.37,0.63,1,0.78,0.41,0.51,1,2,18,1159.68,0.66,0.68,6,0.49,0.79,0.58
14,-0.97,127.15,1,3,3,0.68,0.75,1,0.81,0.26,0.55,0,7,3,1184.56,0.48,0.83,0,0.13,0.79,0.39
0,0.38,281.75,1,1,7,0.28,0.26,0,0.85,0.51,0.53,0,6,13,1199.44,0.8,0.57,3,0.35,0.85,0.14
7,0.42,265.07,1,2,9,0.18,0.18,1,0.77,0.9,0.9,0,9,19,1146.85,0.62,0.48,5,0.62,0.72,0.27
2,0.48,24.62,3,3,1,0.94,0.83,1,0.96,0.91,0.63,0,6,9,514.38,0.96,0.59,5,0.76,0.96,0.72
5,0.45,119.26,5,0,3,0.74,0.66,1,0.99,0.15,0.01,0,9,11,0.0,0.5,0.27,3,0.67,0.98,0.13
10,-0.12,245.78,5,2,7,0.89,0.46,1,0.77,0.94,0.1,0,4,15,88.82,0.75,0.05,4,0.34,0.72,0.36
16,0.16,231.22,4,2,9,0.8,0.33,1,0.74,0.32,0.32,0,2,4,265.78,0.91,0.75,5,0.04,0.72,0.63
13,0.04,150.05,5,2,4,0.35,0.56,1,0.45,0.1,0.28,0,1,9,83.35,0.62,0.74,3,0.27,0.5,0.58
5,-0.42,144.22,3,0,4,0.52,0.58,0,0.94,0.92,0.67,0,2,3,531.3,0.46,0.69,4,0.21,0.9,0.4
0,0.2,56.65,1,1,3,0.21,0.64,0,0.66,0.01,0.83,0,0,11,1172.18,0.65,0.5,4,0.2,0.66,0.56
14,0.04,230.33,4,2,7,0.85,0.44,1,0.82,0.92,0.72,0,1,14,303.86,0.2,0.86,3,0.89,0.78,0.24
2,0.73,143.32,3,0,5,0.11,0.77,1,0.55,0.97,0.8,0,3,2,540.55,0.82,0.41,4,0.33,0.59,0.25
8,-0.09,220.26,5,0,6,0.46,0.5,1,0.77,0.71,0.31,0,0,13,18.31,0.16,0.15,5,0.1,0.79,0.9
10,-0.62,251.06,5,0,9,0.58,0.21,0,0.71,0.95,0.63,0,3,4,76.47,0.55,0.41,1,0.59,0.74,0.63
8,-0.06,121.24,4,1,4,0.12,0.7,1,0.86,0.73,0.28,0,3,20,382.96,0.84,0.31,4,0.88,0.86,0.45
0,-0.13,124.4,4,1,4,0.33,0.8,0,0.66,0.71,0.04,1,4,19,216.75,0.42,0.34,9,0.38,0.63,0.62
20,-0.3,119.63,5,1,4,0.28,0.59,0,0.82,0.88,0.84,0,4,15,0.0,0.45,0.38,5,0.49,0.87,0.51
19,-0.29,241.93,4,2,7,0.93,0.57,0,0.98,0.1,0.11,1,4,13,345.61,0.29,0.85,7,0.97,1.0,0.76
13,-0.77,136.65,4,2,4,0.59,0.8,1,0.95,0.66,0.35,0,6,4,273.94,0.72,0.63,3,0.77,1.0,0.71
19,-0.18,297.3,2,0,8,0.74,0.37,0,0.84,0.29,0.51,0,6,1,889.58,0.42,0.38,2,0.56,0.88,0.72
10,-0.18,152.98,4,3,5,0.54,0.71,0,0.63,0.4,0.91,0,4,15,292.36,0.53,0.61,2,0.73,0.72,0.12
9,-0.1,20.78,2,1,1,0.43,1.0,0,0.75,0.54,0.78,1,1,19,880.2,0.71,0.29,6,0.61,0.72,0.5
17,-0.96,302.02,1,3,10,0.38,0.11,1,0.86,0.09,0.7,1,5,17,1179.54,0.5,0.27,5,0.06,0.91,0.22
6,-0.28,283.72,2,1,9,0.49,0.24,0,0.63,0.84,0.4,0,3,9,862.14,0.2,0.56,2,0.8,0.67,0.17
13,-0.57,175.83,2,0,6,0.61,0.47,1,0.62,0.04,0.02,1,8,3,869.82,0.56,0.51,8,0.5,0.62,0.86
5,-0.43,10.0,1,1,1,0.58,0.78,1,0.95,0.63,0.69,0,0,8,1170.33,0.65,0.07,3,0.75,0.88,0.15
4,0.64,168.96,3,0,7,0.57,0.35,1,0.4,0.08,0.5,0,6,0,548.46,0.5,0.24,4,0.01,0.39,0.27
4,-0.81,274.41,5,3,10,0.78,0.08,0,0.9,0.19,0.61,0,4,10,0.0,0.53,0.91,5,0.43,0.93,0.5
9,-0.45,36.16,2,0,1,0.58,0.91,1,0.5,0.26,0.66,1,7,12,855.15,0.7,0.67,5,0.29,0.57,0.34
13,0.12,139.39,4,2,4,0.43,0.62,0,0.35,0.91,0.53,0,3,12,264.11,0.63,0.15,3,0.02,0.4,0.51
11,0.53,230.16,1,3,7,0.62,0.41,1,0.88,0.22,0.98,0,6,7,1167.91,0.48,0.72,3,0.45,0.89,0.4
3,0.29,301.43,3,1,10,0.47,0.17,1,0.78,0.81,0.98,0,1,17,514.28,0.58,0.66,3,0.17,0.71,0.69
7,-0.83,277.63,4,3,10,0.18,0.19,1,0.68,0.52,0.84,0,3,1,324.55,0.36,0.69,2,0.77,0.76,0.65
9,0.48,253.03,2,0,7,0.94,0.29,0,0.82,0.32,0.57,0,6,0,816.25,0.51,0.49,1,0.27,0.81,0.34
15,0.09,284.5,3,1,9,0.61,0.19,1,0.76,0.32,0.71,0,8,17,593.37,0.48,0.42,5,0.86,0.83,0.43
3,-0.15,30.58,1,3,2,0.4,0.67,1,0.64,0.13,0.01,0,8,3,1181.0,0.69,0.35,3,0.17,0.5,0.85
1,0.77,70.79,4,1,2,0.41,0.92,1,0.52,0.63,0.52,0,2,17,284.63,0.48,0.41,0,0.42,0.46,0.32
3,-0.13,118.79,3,2,5,0.4,0.61,1,0.59,0.52,0.62,0,5,18,575.63,0.74,0.57,1,0.65,0.58,0.17
16,0.37,119.32,5,2,5,0.34,0.5,1,0.55,0.52,0.25,0,7,6,0.0,0.67,0.39,5,0.94,0.55,0.66
5,0.05,111.19,4,0,3,0.4,0.8,0,0.69,0.32,0.18,0,7,2,279.39,0.84,0.76,0,0.99,0.65,0.59
6,-0.6,156.65,1,3,5,0.33,0.62,1,0.75,0.33,0.06,0,7,19,1194.17,0.97,0.32,2,0.16,0.72,0.15
7,-0.31,282.37,1,1,9,0.42,0.3,1,0.73,0.27,0.82,1,6,18,1145.98,0.79,0.41,7,0.73,0.71,0.31
12,0.87,251.61,5,1,10,0.62,0.37,0,0.36,0.08,0.15,0,3,8,0.0,0.43,0.56,4,0.18,0.32,0.59
4,0.59,80.93,5,3,2,0.23,0.78,0,0.7,0.33,0.77,0,9,19,60.91,0.35,0.47,5,0.28,0.76,0.59
15,-0.58,258.21,1,1,10,0.61,0.1,1,0.82,0.99,0.09,0,9,4,1148.98,0.63,0.59,3,0.14,0.86,0.65
10,-0.84,10.0,1,1,1,0.73,0.78,0,0.84,0.51,0.44,0,10,15,1058.39,0.27,0.88,4,0.33,0.89,0.83
7,0.12,33.19,4,3,2,0.3,0.81,1,0.7,0.71,0.35,0,8,10,315.65,0.38,0.86,4,0.53,0.73,0.52
5,0.89,161.94,3,1,4,0.4,0.53,1,0.76,0.84,0.56,1,7,8,631.71,0.4,0.74,9,0.69,0.81,0.44
20,-0.3,189.86,1,2,7,0.44,0.35,0,0.76,0.86,0.77,1,5,13,1168.5,0.8,0.43,9,0.21,0.75,0.66
12,-0.25,137.78,1,1,4,0.24,0.73,1,0.7,0.44,0.53,0,0,18,1143.88,0.64,0.49,0,0.31,0.66,0.51
8,0.01,115.21,1,2,6,0.31,0.48,0,0.71,0.03,0.27,0,7,12,1094.04,0.21,0.47,5,0.04,0.7,0.23
8,0.25,146.79,5,0,5,0.68,0.71,1,0.46,0.86,0.93,0,9,20,0.0,0.42,0.69,1,0.45,0.52,0.25
20,0.5,188.71,1,0,8,0.66,0.39,1,0.46,0.37,0.61,1,2,5,1170.98,0.44,0.45,6,0.87,0.4,0.13
13,0.67,69.82,1,0,2,0.47,0.87,0,0.56,0.44,0.71,0,5,3,1138.31,0.44,0.31,2,0.86,0.56,0.79
20,0.23,143.88,1,2,4,0.45,0.76,0,0.66,0.84,0.85,0,5,5,1190.88,0.53,0.41,4,0.91,0.66,0.3
16,-0.97,194.66,4,3,6,0.6,0.47,0,0.84,0.84,0.67,0,1,6,275.67,0.49,0.8,4,0.83,0.93,0.23
8,-0.83,41.0,4,0,3,0.3,0.85,1,0.87,0.28,0.2,0,8,13,264.19,0.5,0.43,5,0.17,0.86,0.65
9,-0.45,70.96,3,0,1,0.33,0.78,1,0.87,0.34,0.57,0,1,18,611.18,0.61,0.37,0,0.93,0.83,0.44
2,-0.63,57.25,1,1,2,0.43,0.88,1,0.89,0.32,0.63,1,0,5,1198.61,0.74,0.36,6,0.79,0.85,0.33
14,-0.84,238.88,2,2,6,0.73,0.38,0,0.74,0.84,0.64,0,3,4,936.55,0.42,0.26,3,0.31,0.82,0.59
5,-0.44,168.14,5,2,5,0.17,0.69,1,0.85,0.41,0.84,1,4,6,7.58,0.66,0.67,7,0.18,0.88,0.51
14,-0.47,160.68,4,2,5,0.67,0.44,0,0.8,0.58,0.35,0,10,16,309.81,0.67,0.39,5,0.45,0.7,0.15
1,0.9,103.26,5,3,3,0.33,0.71,1,0.87,0.16,0.57,0,6,11,0.0,0.49,0.65,5,0.65,0.86,0.66
6,-0.32,127.29,5,2,5,0.28,0.65,1,0.87,0.09,0.77,0,4,6,7.36,0.5,0.39,0,0.47,0.9,0.74
16,0.32,53.03,2,3,2,0.27,0.88,0,0.49,0.14,0.59,0,5,18,979.0,0.67,0.27,4,0.38,0.53,0.65
10,0.4,10.0,3,0,1,0.54,0.76,0,0.71,0.16,0.48,0,5,20,580.88,0.41,0.7,1,0.9,0.74,0.58
9,-0.67,168.76,5,1,6,0.61,0.61,0,0.89,0.75,0.44,0,9,14,0.0,0.69,0.33,5,0.59,0.91,0.73
12,-0.05,210.77,2,2,7,0.81,0.49,1,0.78,0.72,0.6,0,7,12,863.86,0.47,0.68,1,0.3,0.77,0.16
3,-0.16,289.68,3,3,9,0.8,0.25,0,0.7,0.59,0.16,0,2,9,579.63,0.69,0.53,5,0.89,0.64,0.28
6,0.9,259.35,5,1,9,0.75,0.08,0,0.54,0.13,0.33,0,0,2,0.0,0.84,0.65,1,0.31,0.53,0.49
14,-0.21,180.55,4,0,6,0.82,0.63,1,0.64,0.66,0.2,1,2,9,218.61,0.6,0.42,6,0.31,0.57,0.48
6,-0.13,87.96,2,1,4,0.5,0.86,0,0.92,0.68,0.85,0,5,0,993.36,0.7,0.47,2,0.48,0.95,0.86
15,0.1,118.1,4,1,2,0.93,0.68,0,0.9,0.91,0.67,0,7,7,289.99,0.31,0.53,0,0.76,0.92,0.45
4,-0.36,150.96,2,3,7,0.31,0.36,0,0.58,0.77,0.9,0,10,13,900.72,0.31,0.19,4,0.6,0.65,0.66
11,-0.02,89.34,5,0,2,0.32,0.77,0,0.79,0.22,0.61,0,3,11,0.0,0.5,0.6,4,0.36,0.78,0.6
19,0.2,39.14,4,0,1,0.6,0.84,1,0.76,0.65,0.14,0,3,1,303.76,0.79,0.53,3,0.21,0.8,0.13
10,-0.23,83.08,2,3,2,0.82,0.92,0,0.46,0.15,0.31,1,10,15,879.81,0.7,0.59,8,0.03,0.41,0.5
5,-0.2,115.89,5,0,3,0.8,0.87,1,0.6,0.46,0.08,0,10,3,0.0,0.75,0.33,3,0.66,0.55,0.69
5,-0.36,10.0,5,3,1,0.36,0.81,1,0.72,0.69,0.01,0,10,12,0.0,0.69,0.3,0,0.42,0.73,0.54
13,-0.48,136.44,1,3,5,0.53,0.48,1,0.64,0.5,0.78,1,5,17,1106.16,0.94,0.34,5,0.97,0.65,0.45
13,0.06,116.28,4,0,3,0.52,0.77,0,0.41,0.15,0.34,0,9,8,202.88,0.51,0.99,4,0.2,0.43,0.33
13,-0.9,232.59,3,0,8,0.69,0.35,1,0.32,0.12,0.49,0,5,1,549.79,0.42,0.29,5,0.89,0.34,0.39
8,-0.15,193.75,3,0,6,0.68,0.41,1,0.63,0.54,0.18,0,5,13,630.57,0.88,0.29,2,0.02,0.63,0.56
